episode,policy,reward,total_power_system,total_power_ue,total_power_uav,violations,vio_local,vio_offload
260,MARL,0.05071,0.973263,0.971843,0.00142,2,1,1
261,MARL,0.086193,1.161882,1.16,0.001882,0,0,0
262,MARL,0.054342,1.34208,1.34,0.00208,1,0,1
263,MARL,0.047615,1.101583,1.1,0.001583,2,0,2
264,MARL,0.066407,1.007174,1.005727,0.001447,1,1,0
265,MARL,0.060164,1.163776,1.161948,0.001828,1,1,0
266,MARL,0.053998,0.8533,0.85177,0.00153,2,1,1
267,MARL,0.054815,0.825698,0.824152,0.001546,2,1,1
268,MARL,0.060231,1.162024,1.16009,0.001935,1,1,0
269,MARL,0.048886,1.046953,1.045444,0.001509,2,0,2
270,MARL,0.109019,0.918955,0.917083,0.001872,0,0,0
271,MARL,0.024863,1.023488,1.02187,0.001617,6,2,4
272,MARL,0.09882,1.01531,1.011568,0.003742,0,0,0
273,MARL,0.094313,1.062069,1.060103,0.001966,0,0,0
274,MARL,0.075749,1.321455,1.32,0.001455,0,0,0
275,MARL,0.073881,0.855021,0.853356,0.001665,1,1,0
276,MARL,0.050715,0.97336,0.97164,0.00172,2,1,1
277,MARL,0.04644,1.154716,1.153153,0.001563,2,0,2
278,MARL,0.04281,0.837523,0.835711,0.001812,3,2,1
279,MARL,0.064914,1.042705,1.040258,0.002447,1,0,1
280,MARL,0.057463,1.242569,1.24,0.002569,1,0,1
281,MARL,0.061752,1.120316,1.119281,0.001034,1,1,0
282,MARL,0.041123,1.433174,1.431568,0.001606,2,0,2
283,MARL,0.044597,1.243847,1.242158,0.001689,2,2,0
284,MARL,0.033969,1.445631,1.443629,0.002002,3,1,2
285,MARL,0.06328,1.08268,1.08,0.00268,1,0,1
286,MARL,0.058129,1.222362,1.22009,0.002272,1,1,0
287,MARL,0.039149,1.056363,1.054117,0.002246,3,1,2
288,MARL,0.071321,0.903614,0.901948,0.001666,1,1,0
289,MARL,0.053158,0.886154,0.880645,0.00551,2,2,0
290,MARL,0.083632,1.197569,1.195516,0.002053,0,0,0
291,MARL,0.062162,1.110927,1.108463,0.002464,1,0,1
292,MARL,0.06578,1.022213,1.02,0.002213,1,0,1
293,MARL,0.047421,1.110328,1.1086,0.001728,2,1,1
294,MARL,0.060967,1.142386,1.14,0.002386,1,0,1
295,MARL,0.059107,1.193615,1.19164,0.001975,1,0,1
296,MARL,0.037532,1.165519,1.164265,0.001254,3,1,2
297,MARL,0.047484,1.108071,1.10572,0.002351,2,2,0
298,MARL,0.041096,1.43509,1.433153,0.001937,2,1,1
299,MARL,0.046901,1.134698,1.13185,0.002849,2,1,1
300,MARL,0.032249,1.10302,1.100645,0.002375,4,2,2
301,MARL,0.099244,1.00949,1.007413,0.002076,0,0,0
302,MARL,0.067286,0.988342,0.985959,0.002383,1,1,0
303,MARL,0.036556,0.736681,0.735432,0.001249,4,4,0
304,MARL,0.08473,1.182138,1.18,0.002138,0,0,0
305,MARL,0.052076,0.921861,0.92009,0.001771,2,1,1
306,MARL,0.069028,0.950743,0.948463,0.00228,1,0,1
307,MARL,0.065826,1.020878,1.018953,0.001925,1,1,0
308,MARL,0.092263,1.085162,1.083711,0.001452,0,0,0
309,MARL,0.064924,1.042654,1.04,0.002654,1,0,1
310,MARL,0.063276,1.083725,1.08,0.003725,1,0,1
311,MARL,0.037031,1.202414,1.200258,0.002156,3,0,3
312,MARL,0.063275,1.081815,1.080258,0.001557,1,0,1
313,MARL,0.041825,0.891951,0.890775,0.001176,3,3,0
314,MARL,0.075744,1.322387,1.32,0.002387,0,0,0
315,MARL,0.101149,0.990246,0.988463,0.001783,0,0,0
316,MARL,0.038641,1.089892,1.087723,0.002169,3,2,1
317,MARL,0.064919,1.042658,1.040137,0.002521,1,1,0
